op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
138,mlp,down_proj,,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[136],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.view.default,[],decode,True
139,mlp,down_proj,,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[137, 138]",0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.mm.default,[model.layers.0.mlp.down_proj.weight],decode,False
140,mlp,down_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[139],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten._unsafe_view.default,[],decode,True
141,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[118, 140]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
142,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[141],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
143,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[142],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
144,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[143],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mean.dim,[],decode,False
145,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[144],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.add.Tensor,[],decode,False
146,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[145],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.rsqrt.default,[],decode,False
147,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[142, 146]",1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[],decode,False
148,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[147],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
149,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[148],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[model.layers.1.input_layernorm.weight],decode,False
150,self_attn,q_proj,,t,"[[n_h*(d_nope+d_rope), d_model]]","[n_h*(d_nope+d_rope), d_model]",0,"[[d_model, n_h*(d_nope+d_rope)]]",[],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.t.default,[model.layers.1.self_attn.q_proj.weight],decode,True
151,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[149],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.view.default,[],decode,True
152,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*(d_nope+d_rope)]]","[n_h*(d_nope+d_rope), d_model]",1,"[[B, n_h*(d_nope+d_rope)]]","[150, 151]",1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.mm.default,[model.layers.1.self_attn.q_proj.weight],decode,False
153,self_attn,q_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h*(d_nope+d_rope)]]",[152],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
154,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h, d_nope+d_rope]]",[153],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
155,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]",[154],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
156,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",[155],1,self_attn,,1,model.layers.1.self_attn,aten.split_with_sizes.default,[],decode,True
157,self_attn,kv_a_proj_with_mqa,,t,"[[c_kv+d_rope, d_model]]","[c_kv+d_rope, d_model]",0,"[[d_model, c_kv+d_rope]]",[],1,self_attn,kv_a_proj_with_mqa,2,model.layers.1.self_attn.kv_a_proj_with_mqa,aten.t.default,[model.layers.1.self_attn.kv_a_proj_with_mqa.weight],decode,True
158,self_attn,kv_a_proj_with_mqa,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[149],1,self_attn,kv_a_proj_with_mqa,2,model.layers.1.self_attn.kv_a_proj_with_mqa,aten.view.default,[],decode,True
159,self_attn,kv_a_proj_with_mqa,,matmul,"[[B, d_model], [d_model, c_kv+d_rope]]","[c_kv+d_rope, d_model]",1,"[[B, c_kv+d_rope]]","[157, 158]",1,self_attn,kv_a_proj_with_mqa,2,model.layers.1.self_attn.kv_a_proj_with_mqa,aten.mm.default,[model.layers.1.self_attn.kv_a_proj_with_mqa.weight],decode,False
160,self_attn,kv_a_proj_with_mqa,,_unsafe_view,"[[B, c_kv+d_rope]]",,,"[[B, 1, c_kv+d_rope]]",[159],1,self_attn,kv_a_proj_with_mqa,2,model.layers.1.self_attn.kv_a_proj_with_mqa,aten._unsafe_view.default,[],decode,True
161,self_attn,,,split_with_sizes,"[[B, 1, c_kv+d_rope]]",,,"[[B, 1, c_kv], [B, 1, d_rope]]",[160],1,self_attn,,1,model.layers.1.self_attn,aten.split_with_sizes.default,[],decode,True
162,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[161],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
163,self_attn,kv_a_layernorm,,pow,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[162],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten.pow.Tensor_Scalar,[],decode,False
164,self_attn,kv_a_layernorm,,mean,"[[B, 1, c_kv]]",,,"[[B, 1, 1]]",[163],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten.mean.dim,[],decode,False
165,self_attn,kv_a_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[164],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten.add.Tensor,[],decode,False
166,self_attn,kv_a_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[165],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten.rsqrt.default,[],decode,False
167,self_attn,kv_a_layernorm,,elementwise_mul,"[[B, 1, c_kv], [B, 1, 1]]",,,"[[B, 1, c_kv]]","[162, 166]",1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten.mul.Tensor,[],decode,False
168,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[167],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
169,self_attn,kv_a_layernorm,,elementwise_mul,"[[c_kv], [B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[168],1,self_attn,kv_a_layernorm,2,model.layers.1.self_attn.kv_a_layernorm,aten.mul.Tensor,[model.layers.1.self_attn.kv_a_layernorm.weight],decode,False
170,self_attn,kv_b_proj,,t,"[[n_h*(d_nope+d_v), c_kv]]","[n_h*(d_nope+d_v), c_kv]",0,"[[c_kv, n_h*(d_nope+d_v)]]",[],1,self_attn,kv_b_proj,2,model.layers.1.self_attn.kv_b_proj,aten.t.default,[model.layers.1.self_attn.kv_b_proj.weight],decode,True
171,self_attn,kv_b_proj,,view,"[[B, 1, c_kv]]",,,"[[B, c_kv]]",[169],1,self_attn,kv_b_proj,2,model.layers.1.self_attn.kv_b_proj,aten.view.default,[],decode,True
172,self_attn,kv_b_proj,,matmul,"[[B, c_kv], [c_kv, n_h*(d_nope+d_v)]]","[n_h*(d_nope+d_v), c_kv]",1,"[[B, n_h*(d_nope+d_v)]]","[170, 171]",1,self_attn,kv_b_proj,2,model.layers.1.self_attn.kv_b_proj,aten.mm.default,[model.layers.1.self_attn.kv_b_proj.weight],decode,False
173,self_attn,kv_b_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h*(d_nope+d_v)]]",[172],1,self_attn,kv_b_proj,2,model.layers.1.self_attn.kv_b_proj,aten._unsafe_view.default,[],decode,True
174,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h, d_nope+d_v]]",[173],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
175,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope+d_v]]",[174],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
176,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_v]]",[175],1,self_attn,,1,model.layers.1.self_attn,aten.split_with_sizes.default,[],decode,True
177,self_attn,,,view,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[161],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
178,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[156],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
179,self_attn,,,view,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[178],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
180,self_attn,,,view_as_complex,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope/2]]",[179],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_complex.default,[],decode,True
181,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[177],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
182,self_attn,,,view,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2, 2]]",[181],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
183,self_attn,,,view_as_complex,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope/2]]",[182],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_complex.default,[],decode,True
184,self_attn,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[37],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
185,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[180, 184]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
186,self_attn,,,view_as_real,"[[B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[185],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_real.default,[],decode,True
187,self_attn,,,view,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope]]",[186],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
188,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[187],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
189,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[183, 184]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
190,self_attn,,,view_as_real,"[[B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2, 2]]",[189],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_real.default,[],decode,True
191,self_attn,,,view,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope]]",[190],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
192,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[191],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
193,self_attn,,,expand,"[[B, 1, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[192],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
194,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[156, 188]",1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
195,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[176, 193]",1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
196,self_attn,,,concat,"[[B, n_h, T, d_nope+d_rope], [B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, T+1, d_nope+d_rope]]",[195],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
197,self_attn,,,concat,"[[B, n_h, T, d_v], [B, n_h, 1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[176],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
198,self_attn,,,transpose,"[[B, n_h, T+1, d_nope+d_rope]]",,,"[[B, n_h, d_nope+d_rope, T+1]]",[196],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
199,self_attn,,,expand,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]",[194],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
200,self_attn,,,view,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[n_h, B, d_nope+d_rope]]",[199],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
201,self_attn,,,expand,"[[B, n_h, d_nope+d_rope, T+1]]",,,"[[B, n_h, d_nope+d_rope, T+1]]",[198],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
202,self_attn,,,view,"[[B, n_h, d_nope+d_rope, T+1]]",,,"[[n_h, d_nope+d_rope, T+1]]",[201],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
203,self_attn,,,batched_matmul,"[[n_h, B, d_nope+d_rope], [n_h, d_nope+d_rope, T+1]]",,,"[[n_h, B, T+1]]","[200, 202]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
204,self_attn,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[203],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
205,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[204],1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
206,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 205]",1,self_attn,,1,model.layers.1.self_attn,aten.add.Tensor,[],decode,False
207,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[206],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
208,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[207],1,self_attn,,1,model.layers.1.self_attn,aten._softmax.default,[],decode,False
209,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[208],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
210,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[209],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
211,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[210],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
212,self_attn,,,expand,"[[B, n_h, T+1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[197],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
213,self_attn,,,view,"[[B, n_h, T+1, d_v]]",,,"[[n_h, T+1, d_v]]",[212],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
214,self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_v]]",,,"[[n_h, B, d_v]]","[211, 213]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
215,self_attn,,,_unsafe_view,"[[n_h, B, d_v]]",,,"[[B, n_h, 1, d_v]]",[214],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
216,self_attn,,,transpose,"[[B, n_h, 1, d_v]]",,,"[[B, 1, n_h, d_v]]",[215],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
217,self_attn,,,view,"[[B, 1, n_h, d_v]]",,,"[[B, 1, n_h*d_v]]",[216],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
218,self_attn,o_proj,,t,"[[d_model, n_h*d_v]]","[d_model, n_h*d_v]",0,"[[n_h*d_v, d_model]]",[],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.t.default,[model.layers.1.self_attn.o_proj.weight],decode,True
219,self_attn,o_proj,,view,"[[B, 1, n_h*d_v]]",,,"[[B, n_h*d_v]]",[217],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.view.default,[],decode,True
220,self_attn,o_proj,,matmul,"[[B, n_h*d_v], [n_h*d_v, d_model]]","[d_model, n_h*d_v]",1,"[[B, d_model]]","[218, 219]",1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.mm.default,[model.layers.1.self_attn.o_proj.weight],decode,False
221,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[220],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
222,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[141, 221]",1,,,0,model.layers.1,aten.add.Tensor,[],decode,False
223,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[222],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten._to_copy.default,[],decode,True
224,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[223],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
225,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[224],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mean.dim,[],decode,False
226,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[225],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.add.Tensor,[],decode,False
227,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[226],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.rsqrt.default,[],decode,False
228,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[223, 227]",1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mul.Tensor,[],decode,False
229,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[228],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten._to_copy.default,[],decode,True
230,post_attention_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[229],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mul.Tensor,[model.layers.1.post_attention_layernorm.weight],decode,False
231,mlp,gate,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[230],1,mlp,gate,2,model.layers.1.mlp.gate,aten.view.default,[],decode,True
232,mlp,gate,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[231],1,mlp,gate,2,model.layers.1.mlp.gate,aten._to_copy.default,[],decode,True
233,mlp,gate,,_to_copy,"[[E, d_model]]","[E, d_model]",0,"[[E, d_model]]",[],1,mlp,gate,2,model.layers.1.mlp.gate,aten._to_copy.default,[model.layers.1.mlp.gate.weight],decode,True
234,mlp,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[233],1,mlp,gate,2,model.layers.1.mlp.gate,aten.t.default,[model.layers.1.mlp.gate.weight],decode,True
235,mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[232, 234]",1,mlp,gate,2,model.layers.1.mlp.gate,aten.mm.default,[model.layers.1.mlp.gate.weight],decode,False
236,mlp,gate,,softmax,"[[B, E]]",,,"[[B, E]]",[235],1,mlp,gate,2,model.layers.1.mlp.gate,aten._softmax.default,[],decode,False
237,mlp,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[236],1,mlp,gate,2,model.layers.1.mlp.gate,aten.topk.default,[],decode,False
238,mlp,gate,,elementwise_mul,"[[B, k]]",,,"[[B, k]]",[237],1,mlp,gate,2,model.layers.1.mlp.gate,aten.mul.Tensor,[],decode,False
239,mlp,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[230],1,mlp,,1,model.layers.1.mlp,aten.view.default,[],decode,True
240,mlp,experts,,view,"[[B, k]]",,,[[k]],[238],1,mlp,experts,2,model.layers.1.mlp.experts,aten.view.default,[],decode,True
241,mlp,experts,,view,"[[B, k]]",,,[[k]],[237],1,mlp,experts,2,model.layers.1.mlp.experts,aten.view.default,[],decode,True
242,mlp,experts,,sort,[[k]],,,"[[k], [k]]",[241],1,mlp,experts,2,model.layers.1.mlp.experts,aten.sort.default,[],decode,False
243,mlp,experts,,floor_divide,[[k]],,,[[k]],[242],1,mlp,experts,2,model.layers.1.mlp.experts,aten.floor_divide.default,[],decode,True
244,mlp,experts,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[239, 243]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.index.Tensor,[],decode,True
245,mlp,experts,,index,"[[k], [k]]",,,[[k]],"[240, 242]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.index.Tensor,[],decode,True
246,mlp,experts,,_to_copy,[[k]],,,[[k]],[242],1,mlp,experts,2,model.layers.1.mlp.experts,aten._to_copy.default,[],decode,True
247,mlp,experts,,histc,[[k]],,,[[E]],[246],1,mlp,experts,2,model.layers.1.mlp.experts,aten.histc.default,[],decode,True
248,mlp,experts,,cumsum,[[E]],,,[[E]],[247],1,mlp,experts,2,model.layers.1.mlp.experts,aten.cumsum.default,[],decode,False
249,mlp,experts,,ge,[[k]],,,[[k]],[242],1,mlp,experts,2,model.layers.1.mlp.experts,aten.ge.Scalar,[],decode,True
250,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[249],1,mlp,experts,2,model.layers.1.mlp.experts,aten.unsqueeze.default,[],decode,True
251,mlp,experts,,clamp_,[[k]],,,[[k]],[242],1,mlp,experts,2,model.layers.1.mlp.experts,aten.clamp_.default,[],decode,True
252,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[244, 250]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
253,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],1,mlp,experts,2,model.layers.1.mlp.experts,aten.transpose.int,[model.layers.1.mlp.experts.gate_up_proj],decode,True
254,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[248, 252, 253]",1,mlp,experts,2,model.layers.1.mlp.experts,aten._grouped_mm.default,[model.layers.1.mlp.experts.gate_up_proj],decode,False
255,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[254],1,mlp,experts,2,model.layers.1.mlp.experts,aten.split.Tensor,[],decode,True
256,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[255],1,mlp,experts,3,model.layers.1.mlp.experts.act_fn,aten.silu.default,[],decode,False
257,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[255, 256]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.mul.Tensor,[],decode,False
258,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],1,mlp,experts,2,model.layers.1.mlp.experts,aten.transpose.int,[model.layers.1.mlp.experts.down_proj],decode,True
259,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[248, 257, 258]",1,mlp,experts,2,model.layers.1.mlp.experts,aten._grouped_mm.default,[model.layers.1.mlp.experts.down_proj],decode,False
260,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[245],1,mlp,experts,2,model.layers.1.mlp.experts,aten.unsqueeze.default,[],decode,True
261,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[259, 260]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.mul.Tensor,[],decode,False
262,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[250, 261]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
263,mlp,experts,,empty_like,[[k]],,,[[k]],[242],1,mlp,experts,2,model.layers.1.mlp.experts,aten.empty_like.default,[],decode,True
264,mlp,experts,,arange,[],,,[[k]],[],1,mlp,experts,2,model.layers.1.mlp.experts,aten.arange.default,[],decode,True
265,mlp,experts,,index_put_,"[[k], [k], [k]]",,,[[k]],"[242, 263, 264]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.index_put_.default,[],decode,True
266,mlp,experts,,index,"[[k, d_model], [k]]",,,"[[k, d_model]]","[262, 265]",1,mlp,experts,2,model.layers.1.mlp.experts,aten.index.Tensor,[],decode,True
267,mlp,experts,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[266],1,mlp,experts,2,model.layers.1.mlp.experts,aten.view.default,[],decode,True
