op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
144,mlp,gate,,view,"[[B, d_model]]",,,"[[B, d_model]]",[143],0,mlp,gate,2,model.layers.0.mlp.gate,aten.view.default,[],decode,True
145,mlp,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],0,mlp,gate,2,model.layers.0.mlp.gate,aten.t.default,[model.layers.0.mlp.gate.weight],decode,True
146,mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[144, 145]",0,mlp,gate,2,model.layers.0.mlp.gate,aten.mm.default,[model.layers.0.mlp.gate.weight],decode,False
147,mlp,gate,,_to_copy,"[[B, E]]",,,"[[B, E]]",[146],0,mlp,gate,2,model.layers.0.mlp.gate,aten._to_copy.default,[],decode,True
148,mlp,gate,,softmax,"[[B, E]]",,,"[[B, E]]",[147],0,mlp,gate,2,model.layers.0.mlp.gate,aten._softmax.default,[],decode,False
149,mlp,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[148],0,mlp,gate,2,model.layers.0.mlp.gate,aten.topk.default,[],decode,False
150,mlp,gate,,sum,"[[B, k]]",,,"[[B, 1]]",[149],0,mlp,gate,2,model.layers.0.mlp.gate,aten.sum.dim_IntList,[],decode,True
151,mlp,gate,,div_,"[[B, k], [B, 1]]",,,"[[B, k]]","[149, 150]",0,mlp,gate,2,model.layers.0.mlp.gate,aten.div_.Tensor,[],decode,True
152,mlp,gate,,_to_copy,"[[B, k]]",,,"[[B, k]]",[151],0,mlp,gate,2,model.layers.0.mlp.gate,aten._to_copy.default,[],decode,True
153,mlp,experts,,view,"[[B, k]]",,,[[k]],[152],0,mlp,experts,2,model.layers.0.mlp.experts,aten.view.default,[],decode,True
154,mlp,experts,,view,"[[B, k]]",,,[[k]],[149],0,mlp,experts,2,model.layers.0.mlp.experts,aten.view.default,[],decode,True
155,mlp,experts,,sort,[[k]],,,"[[k], [k]]",[154],0,mlp,experts,2,model.layers.0.mlp.experts,aten.sort.default,[],decode,False
156,mlp,experts,,floor_divide,[[k]],,,[[k]],[155],0,mlp,experts,2,model.layers.0.mlp.experts,aten.floor_divide.default,[],decode,True
157,mlp,experts,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[143, 156]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.index.Tensor,[],decode,True
158,mlp,experts,,index,"[[k], [k]]",,,[[k]],"[153, 155]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.index.Tensor,[],decode,True
159,mlp,experts,,_to_copy,[[k]],,,[[k]],[155],0,mlp,experts,2,model.layers.0.mlp.experts,aten._to_copy.default,[],decode,True
160,mlp,experts,,histc,[[k]],,,[[E]],[159],0,mlp,experts,2,model.layers.0.mlp.experts,aten.histc.default,[],decode,True
161,mlp,experts,,cumsum,[[E]],,,[[E]],[160],0,mlp,experts,2,model.layers.0.mlp.experts,aten.cumsum.default,[],decode,False
162,mlp,experts,,ge,[[k]],,,[[k]],[155],0,mlp,experts,2,model.layers.0.mlp.experts,aten.ge.Scalar,[],decode,True
163,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[162],0,mlp,experts,2,model.layers.0.mlp.experts,aten.unsqueeze.default,[],decode,True
164,mlp,experts,,clamp_,[[k]],,,[[k]],[155],0,mlp,experts,2,model.layers.0.mlp.experts,aten.clamp_.default,[],decode,True
165,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[157, 163]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
166,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],0,mlp,experts,2,model.layers.0.mlp.experts,aten.transpose.int,[model.layers.0.mlp.experts.gate_up_proj],decode,True
167,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[161, 165, 166]",0,mlp,experts,2,model.layers.0.mlp.experts,aten._grouped_mm.default,[model.layers.0.mlp.experts.gate_up_proj],decode,False
168,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[167],0,mlp,experts,2,model.layers.0.mlp.experts,aten.split.Tensor,[],decode,True
169,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[168],0,mlp,experts,3,model.layers.0.mlp.experts.act_fn,aten.silu.default,[],decode,False
170,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[168, 169]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.mul.Tensor,[],decode,False
171,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],0,mlp,experts,2,model.layers.0.mlp.experts,aten.transpose.int,[model.layers.0.mlp.experts.down_proj],decode,True
172,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[161, 170, 171]",0,mlp,experts,2,model.layers.0.mlp.experts,aten._grouped_mm.default,[model.layers.0.mlp.experts.down_proj],decode,False
173,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[158],0,mlp,experts,2,model.layers.0.mlp.experts,aten.unsqueeze.default,[],decode,True
174,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[172, 173]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.mul.Tensor,[],decode,False
175,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[163, 174]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
176,mlp,experts,,empty_like,[[k]],,,[[k]],[155],0,mlp,experts,2,model.layers.0.mlp.experts,aten.empty_like.default,[],decode,True
177,mlp,experts,,arange,[],,,[[k]],[],0,mlp,experts,2,model.layers.0.mlp.experts,aten.arange.default,[],decode,True
178,mlp,experts,,index_put_,"[[k], [k], [k]]",,,[[k]],"[155, 176, 177]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.index_put_.default,[],decode,True
179,mlp,experts,,index,"[[k, d_model], [k]]",,,"[[k, d_model]]","[175, 178]",0,mlp,experts,2,model.layers.0.mlp.experts,aten.index.Tensor,[],decode,True
180,mlp,experts,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[179],0,mlp,experts,2,model.layers.0.mlp.experts,aten.view.default,[],decode,True
181,mlp,experts,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]",[180],0,mlp,experts,2,model.layers.0.mlp.experts,aten.sum.dim_IntList,[],decode,True
182,mlp,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[181],0,mlp,,1,model.layers.0.mlp,aten.view.default,[],decode,True
183,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[134, 182]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
184,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[183],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
185,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[184],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
186,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[185],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mean.dim,[],decode,False
187,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[186],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.add.Tensor,[],decode,False
188,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[187],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.rsqrt.default,[],decode,False
189,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[184, 188]",1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[],decode,False
190,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[189],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
191,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[190],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[model.layers.1.input_layernorm.weight],decode,False
192,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.t.default,[model.layers.1.self_attn.q_proj.weight],decode,True
193,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[191],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.view.default,[],decode,True
194,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[192, 193]",1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.mm.default,[model.layers.1.self_attn.q_proj.weight],decode,False
195,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[194],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
196,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[195],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
197,self_attn,q_norm,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[196],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten._to_copy.default,[],decode,True
198,self_attn,q_norm,,pow,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[197],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten.pow.Tensor_Scalar,[],decode,False
199,self_attn,q_norm,,mean,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, 1]]",[198],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten.mean.dim,[],decode,False
200,self_attn,q_norm,,elementwise_add,"[[B, 1, n_h, 1]]",,,"[[B, 1, n_h, 1]]",[199],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten.add.Tensor,[],decode,False
201,self_attn,q_norm,,rsqrt,"[[B, 1, n_h, 1]]",,,"[[B, 1, n_h, 1]]",[200],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten.rsqrt.default,[],decode,False
202,self_attn,q_norm,,elementwise_mul,"[[B, 1, n_h, d_head], [B, 1, n_h, 1]]",,,"[[B, 1, n_h, d_head]]","[197, 201]",1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten.mul.Tensor,[],decode,False
203,self_attn,q_norm,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[202],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten._to_copy.default,[],decode,True
204,self_attn,q_norm,,elementwise_mul,"[[d_head], [B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[203],1,self_attn,q_norm,2,model.layers.1.self_attn.q_norm,aten.mul.Tensor,[model.layers.1.self_attn.q_norm.weight],decode,False
205,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[204],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
206,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.t.default,[model.layers.1.self_attn.k_proj.weight],decode,True
207,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[191],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.view.default,[],decode,True
208,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[206, 207]",1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.mm.default,[model.layers.1.self_attn.k_proj.weight],decode,False
209,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[208],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
210,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[209],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
211,self_attn,k_norm,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[210],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten._to_copy.default,[],decode,True
212,self_attn,k_norm,,pow,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[211],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten.pow.Tensor_Scalar,[],decode,False
213,self_attn,k_norm,,mean,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, 1]]",[212],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten.mean.dim,[],decode,False
214,self_attn,k_norm,,elementwise_add,"[[B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, 1]]",[213],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten.add.Tensor,[],decode,False
215,self_attn,k_norm,,rsqrt,"[[B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, 1]]",[214],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten.rsqrt.default,[],decode,False
216,self_attn,k_norm,,elementwise_mul,"[[B, 1, n_kv, d_head], [B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, d_head]]","[211, 215]",1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten.mul.Tensor,[],decode,False
217,self_attn,k_norm,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[216],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten._to_copy.default,[],decode,True
218,self_attn,k_norm,,elementwise_mul,"[[d_head], [B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[217],1,self_attn,k_norm,2,model.layers.1.self_attn.k_norm,aten.mul.Tensor,[model.layers.1.self_attn.k_norm.weight],decode,False
219,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[218],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
220,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.t.default,[model.layers.1.self_attn.v_proj.weight],decode,True
221,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[191],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.view.default,[],decode,True
222,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[220, 221]",1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.mm.default,[model.layers.1.self_attn.v_proj.weight],decode,False
223,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[222],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
224,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[223],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
225,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[224],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
226,self_attn,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[40],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
227,self_attn,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[41],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
228,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[205, 226]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
229,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[205],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],decode,True
230,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[205],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],decode,True
231,self_attn,,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[230],1,self_attn,,1,model.layers.1.self_attn,aten.neg.default,[],decode,False
232,self_attn,,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[229, 231]",1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
233,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[227, 232]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
234,self_attn,,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[228, 233]",1,self_attn,,1,model.layers.1.self_attn,aten.add.Tensor,[],decode,False
235,self_attn,,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[219, 226]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
236,self_attn,,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[219],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],decode,True
237,self_attn,,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[219],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],decode,True
238,self_attn,,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[237],1,self_attn,,1,model.layers.1.self_attn,aten.neg.default,[],decode,False
239,self_attn,,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[236, 238]",1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
240,self_attn,,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[227, 239]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
241,self_attn,,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[235, 240]",1,self_attn,,1,model.layers.1.self_attn,aten.add.Tensor,[],decode,False
242,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[241],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
243,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[225],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
244,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[242],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
245,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[244],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
246,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[245],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],decode,True
247,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[246],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
248,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[243],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
249,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[248],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
250,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[249],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],decode,True
251,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[250],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
252,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[247],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
253,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[234],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
254,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[253],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
255,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[252],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
256,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[255],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
257,self_attn,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[254, 256]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
258,self_attn,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[257],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
259,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[258],1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
260,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 259]",1,self_attn,,1,model.layers.1.self_attn,aten.add.Tensor,[],decode,False
261,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[260],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
262,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[261],1,self_attn,,1,model.layers.1.self_attn,aten._softmax.default,[],decode,False
263,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[262],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
264,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[263],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
265,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[264],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
266,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[251],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
267,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[266],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
268,self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[265, 267]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
269,self_attn,,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[268],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
270,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[269],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
271,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[270],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
272,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.t.default,[model.layers.1.self_attn.o_proj.weight],decode,True
273,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[271],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.view.default,[],decode,True
274,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[272, 273]",1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.mm.default,[model.layers.1.self_attn.o_proj.weight],decode,False
275,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[274],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
