op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
147,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[146],2,attn,,1,transformer.h.2.attn,aten._unsafe_view.default,[],decode,True
148,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[147],2,attn,,1,transformer.h.2.attn,aten.mul.Tensor,[],decode,False
149,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 148]",2,attn,,1,transformer.h.2.attn,aten.add.Tensor,[],decode,False
150,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[149],2,attn,,1,transformer.h.2.attn,aten._softmax.default,[],decode,False
151,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[150],2,attn,,1,transformer.h.2.attn,aten.expand.default,[],decode,True
152,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[151],2,attn,,1,transformer.h.2.attn,aten.view.default,[],decode,True
153,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[140],2,attn,,1,transformer.h.2.attn,aten.expand.default,[],decode,True
154,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[153],2,attn,,1,transformer.h.2.attn,aten.view.default,[],decode,True
155,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[152, 154]",2,attn,,1,transformer.h.2.attn,aten.bmm.default,[],decode,False
156,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[155],2,attn,,1,transformer.h.2.attn,aten._unsafe_view.default,[],decode,True
157,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[156],2,attn,,1,transformer.h.2.attn,aten.transpose.int,[],decode,True
158,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[157],2,attn,,1,transformer.h.2.attn,aten.view.default,[],decode,True
159,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[158],2,attn,c_proj,2,transformer.h.2.attn.c_proj,aten.view.default,[],decode,True
160,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[159],2,attn,c_proj,2,transformer.h.2.attn.c_proj,aten.addmm.default,"[transformer.h.2.attn.c_proj.bias, transformer.h.2.attn.c_proj.weight]",decode,False
161,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[160],2,attn,c_proj,2,transformer.h.2.attn.c_proj,aten.view.default,[],decode,True
162,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[127, 161]",2,,,0,transformer.h.2,aten.add.Tensor,[],decode,False
163,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[162],2,ln_2,,1,transformer.h.2.ln_2,aten.native_layer_norm.default,"[transformer.h.2.ln_2.bias, transformer.h.2.ln_2.weight]",decode,False
164,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[163],2,mlp,c_fc,2,transformer.h.2.mlp.c_fc,aten.view.default,[],decode,True
165,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[164],2,mlp,c_fc,2,transformer.h.2.mlp.c_fc,aten.addmm.default,"[transformer.h.2.mlp.c_fc.bias, transformer.h.2.mlp.c_fc.weight]",decode,False
166,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[165],2,mlp,c_fc,2,transformer.h.2.mlp.c_fc,aten.view.default,[],decode,True
167,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[166],2,mlp,act,2,transformer.h.2.mlp.act,aten.mul.Tensor,[],decode,False
168,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[166],2,mlp,act,2,transformer.h.2.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
169,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[168],2,mlp,act,2,transformer.h.2.mlp.act,aten.mul.Tensor,[],decode,False
170,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[166, 169]",2,mlp,act,2,transformer.h.2.mlp.act,aten.add.Tensor,[],decode,False
171,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[170],2,mlp,act,2,transformer.h.2.mlp.act,aten.mul.Tensor,[],decode,False
172,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[171],2,mlp,act,2,transformer.h.2.mlp.act,aten.tanh.default,[],decode,False
173,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[172],2,mlp,act,2,transformer.h.2.mlp.act,aten.add.Tensor,[],decode,False
174,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[167, 173]",2,mlp,act,2,transformer.h.2.mlp.act,aten.mul.Tensor,[],decode,False
175,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[174],2,mlp,c_proj,2,transformer.h.2.mlp.c_proj,aten.view.default,[],decode,True
176,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[175],2,mlp,c_proj,2,transformer.h.2.mlp.c_proj,aten.addmm.default,"[transformer.h.2.mlp.c_proj.bias, transformer.h.2.mlp.c_proj.weight]",decode,False
177,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[176],2,mlp,c_proj,2,transformer.h.2.mlp.c_proj,aten.view.default,[],decode,True
178,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[162, 177]",2,,,0,transformer.h.2,aten.add.Tensor,[],decode,False
179,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[178],3,ln_1,,1,transformer.h.3.ln_1,aten.native_layer_norm.default,"[transformer.h.3.ln_1.bias, transformer.h.3.ln_1.weight]",decode,False
180,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[179],3,attn,c_attn,2,transformer.h.3.attn.c_attn,aten.view.default,[],decode,True
181,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[180],3,attn,c_attn,2,transformer.h.3.attn.c_attn,aten.addmm.default,"[transformer.h.3.attn.c_attn.bias, transformer.h.3.attn.c_attn.weight]",decode,False
182,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[181],3,attn,c_attn,2,transformer.h.3.attn.c_attn,aten.view.default,[],decode,True
183,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[182],3,attn,,1,transformer.h.3.attn,aten.split.Tensor,[],decode,True
184,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[183],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
185,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[184],3,attn,,1,transformer.h.3.attn,aten.transpose.int,[],decode,True
186,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[183],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
187,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[186],3,attn,,1,transformer.h.3.attn,aten.transpose.int,[],decode,True
188,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[183],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
189,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[188],3,attn,,1,transformer.h.3.attn,aten.transpose.int,[],decode,True
190,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[185],3,attn,,1,transformer.h.3.attn,aten.cat.default,[],decode,False
191,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[187],3,attn,,1,transformer.h.3.attn,aten.cat.default,[],decode,False
192,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[190],3,attn,,1,transformer.h.3.attn,aten.transpose.int,[],decode,True
193,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[189],3,attn,,1,transformer.h.3.attn,aten.expand.default,[],decode,True
194,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[193],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
195,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[192],3,attn,,1,transformer.h.3.attn,aten.expand.default,[],decode,True
196,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[195],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
197,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[194, 196]",3,attn,,1,transformer.h.3.attn,aten.bmm.default,[],decode,False
198,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[197],3,attn,,1,transformer.h.3.attn,aten._unsafe_view.default,[],decode,True
199,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[198],3,attn,,1,transformer.h.3.attn,aten.mul.Tensor,[],decode,False
200,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 199]",3,attn,,1,transformer.h.3.attn,aten.add.Tensor,[],decode,False
201,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[200],3,attn,,1,transformer.h.3.attn,aten._softmax.default,[],decode,False
202,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[201],3,attn,,1,transformer.h.3.attn,aten.expand.default,[],decode,True
203,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[202],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
204,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[191],3,attn,,1,transformer.h.3.attn,aten.expand.default,[],decode,True
205,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[204],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
206,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[203, 205]",3,attn,,1,transformer.h.3.attn,aten.bmm.default,[],decode,False
207,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[206],3,attn,,1,transformer.h.3.attn,aten._unsafe_view.default,[],decode,True
208,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[207],3,attn,,1,transformer.h.3.attn,aten.transpose.int,[],decode,True
209,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[208],3,attn,,1,transformer.h.3.attn,aten.view.default,[],decode,True
210,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[209],3,attn,c_proj,2,transformer.h.3.attn.c_proj,aten.view.default,[],decode,True
211,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[210],3,attn,c_proj,2,transformer.h.3.attn.c_proj,aten.addmm.default,"[transformer.h.3.attn.c_proj.bias, transformer.h.3.attn.c_proj.weight]",decode,False
212,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[211],3,attn,c_proj,2,transformer.h.3.attn.c_proj,aten.view.default,[],decode,True
213,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[178, 212]",3,,,0,transformer.h.3,aten.add.Tensor,[],decode,False
214,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[213],3,ln_2,,1,transformer.h.3.ln_2,aten.native_layer_norm.default,"[transformer.h.3.ln_2.bias, transformer.h.3.ln_2.weight]",decode,False
215,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[214],3,mlp,c_fc,2,transformer.h.3.mlp.c_fc,aten.view.default,[],decode,True
216,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[215],3,mlp,c_fc,2,transformer.h.3.mlp.c_fc,aten.addmm.default,"[transformer.h.3.mlp.c_fc.bias, transformer.h.3.mlp.c_fc.weight]",decode,False
217,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[216],3,mlp,c_fc,2,transformer.h.3.mlp.c_fc,aten.view.default,[],decode,True
218,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[217],3,mlp,act,2,transformer.h.3.mlp.act,aten.mul.Tensor,[],decode,False
219,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[217],3,mlp,act,2,transformer.h.3.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
220,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[219],3,mlp,act,2,transformer.h.3.mlp.act,aten.mul.Tensor,[],decode,False
221,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[217, 220]",3,mlp,act,2,transformer.h.3.mlp.act,aten.add.Tensor,[],decode,False
222,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[221],3,mlp,act,2,transformer.h.3.mlp.act,aten.mul.Tensor,[],decode,False
223,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[222],3,mlp,act,2,transformer.h.3.mlp.act,aten.tanh.default,[],decode,False
224,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[223],3,mlp,act,2,transformer.h.3.mlp.act,aten.add.Tensor,[],decode,False
225,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[218, 224]",3,mlp,act,2,transformer.h.3.mlp.act,aten.mul.Tensor,[],decode,False
226,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[225],3,mlp,c_proj,2,transformer.h.3.mlp.c_proj,aten.view.default,[],decode,True
227,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[226],3,mlp,c_proj,2,transformer.h.3.mlp.c_proj,aten.addmm.default,"[transformer.h.3.mlp.c_proj.bias, transformer.h.3.mlp.c_proj.weight]",decode,False
228,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[227],3,mlp,c_proj,2,transformer.h.3.mlp.c_proj,aten.view.default,[],decode,True
229,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[213, 228]",3,,,0,transformer.h.3,aten.add.Tensor,[],decode,False
230,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[229],4,ln_1,,1,transformer.h.4.ln_1,aten.native_layer_norm.default,"[transformer.h.4.ln_1.bias, transformer.h.4.ln_1.weight]",decode,False
231,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[230],4,attn,c_attn,2,transformer.h.4.attn.c_attn,aten.view.default,[],decode,True
232,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[231],4,attn,c_attn,2,transformer.h.4.attn.c_attn,aten.addmm.default,"[transformer.h.4.attn.c_attn.bias, transformer.h.4.attn.c_attn.weight]",decode,False
233,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[232],4,attn,c_attn,2,transformer.h.4.attn.c_attn,aten.view.default,[],decode,True
234,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[233],4,attn,,1,transformer.h.4.attn,aten.split.Tensor,[],decode,True
235,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[234],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
236,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[235],4,attn,,1,transformer.h.4.attn,aten.transpose.int,[],decode,True
237,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[234],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
238,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[237],4,attn,,1,transformer.h.4.attn,aten.transpose.int,[],decode,True
239,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[234],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
240,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[239],4,attn,,1,transformer.h.4.attn,aten.transpose.int,[],decode,True
241,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[236],4,attn,,1,transformer.h.4.attn,aten.cat.default,[],decode,False
242,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[238],4,attn,,1,transformer.h.4.attn,aten.cat.default,[],decode,False
243,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[241],4,attn,,1,transformer.h.4.attn,aten.transpose.int,[],decode,True
244,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[240],4,attn,,1,transformer.h.4.attn,aten.expand.default,[],decode,True
245,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[244],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
246,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[243],4,attn,,1,transformer.h.4.attn,aten.expand.default,[],decode,True
247,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[246],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
248,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[245, 247]",4,attn,,1,transformer.h.4.attn,aten.bmm.default,[],decode,False
249,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[248],4,attn,,1,transformer.h.4.attn,aten._unsafe_view.default,[],decode,True
250,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[249],4,attn,,1,transformer.h.4.attn,aten.mul.Tensor,[],decode,False
251,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 250]",4,attn,,1,transformer.h.4.attn,aten.add.Tensor,[],decode,False
252,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[251],4,attn,,1,transformer.h.4.attn,aten._softmax.default,[],decode,False
253,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[252],4,attn,,1,transformer.h.4.attn,aten.expand.default,[],decode,True
254,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[253],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
255,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[242],4,attn,,1,transformer.h.4.attn,aten.expand.default,[],decode,True
256,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[255],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
257,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[254, 256]",4,attn,,1,transformer.h.4.attn,aten.bmm.default,[],decode,False
258,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[257],4,attn,,1,transformer.h.4.attn,aten._unsafe_view.default,[],decode,True
259,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[258],4,attn,,1,transformer.h.4.attn,aten.transpose.int,[],decode,True
260,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[259],4,attn,,1,transformer.h.4.attn,aten.view.default,[],decode,True
261,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[260],4,attn,c_proj,2,transformer.h.4.attn.c_proj,aten.view.default,[],decode,True
262,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[261],4,attn,c_proj,2,transformer.h.4.attn.c_proj,aten.addmm.default,"[transformer.h.4.attn.c_proj.bias, transformer.h.4.attn.c_proj.weight]",decode,False
263,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[262],4,attn,c_proj,2,transformer.h.4.attn.c_proj,aten.view.default,[],decode,True
264,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[229, 263]",4,,,0,transformer.h.4,aten.add.Tensor,[],decode,False
265,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[264],4,ln_2,,1,transformer.h.4.ln_2,aten.native_layer_norm.default,"[transformer.h.4.ln_2.bias, transformer.h.4.ln_2.weight]",decode,False
266,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[265],4,mlp,c_fc,2,transformer.h.4.mlp.c_fc,aten.view.default,[],decode,True
267,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[266],4,mlp,c_fc,2,transformer.h.4.mlp.c_fc,aten.addmm.default,"[transformer.h.4.mlp.c_fc.bias, transformer.h.4.mlp.c_fc.weight]",decode,False
268,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[267],4,mlp,c_fc,2,transformer.h.4.mlp.c_fc,aten.view.default,[],decode,True
269,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[268],4,mlp,act,2,transformer.h.4.mlp.act,aten.mul.Tensor,[],decode,False
270,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[268],4,mlp,act,2,transformer.h.4.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
271,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[270],4,mlp,act,2,transformer.h.4.mlp.act,aten.mul.Tensor,[],decode,False
272,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[268, 271]",4,mlp,act,2,transformer.h.4.mlp.act,aten.add.Tensor,[],decode,False
273,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[272],4,mlp,act,2,transformer.h.4.mlp.act,aten.mul.Tensor,[],decode,False
274,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[273],4,mlp,act,2,transformer.h.4.mlp.act,aten.tanh.default,[],decode,False
275,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[274],4,mlp,act,2,transformer.h.4.mlp.act,aten.add.Tensor,[],decode,False
276,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[269, 275]",4,mlp,act,2,transformer.h.4.mlp.act,aten.mul.Tensor,[],decode,False
277,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[276],4,mlp,c_proj,2,transformer.h.4.mlp.c_proj,aten.view.default,[],decode,True
278,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[277],4,mlp,c_proj,2,transformer.h.4.mlp.c_proj,aten.addmm.default,"[transformer.h.4.mlp.c_proj.bias, transformer.h.4.mlp.c_proj.weight]",decode,False
279,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[278],4,mlp,c_proj,2,transformer.h.4.mlp.c_proj,aten.view.default,[],decode,True
280,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[264, 279]",4,,,0,transformer.h.4,aten.add.Tensor,[],decode,False
281,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[280],5,ln_1,,1,transformer.h.5.ln_1,aten.native_layer_norm.default,"[transformer.h.5.ln_1.bias, transformer.h.5.ln_1.weight]",decode,False
282,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[281],5,attn,c_attn,2,transformer.h.5.attn.c_attn,aten.view.default,[],decode,True
283,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[282],5,attn,c_attn,2,transformer.h.5.attn.c_attn,aten.addmm.default,"[transformer.h.5.attn.c_attn.bias, transformer.h.5.attn.c_attn.weight]",decode,False
284,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[283],5,attn,c_attn,2,transformer.h.5.attn.c_attn,aten.view.default,[],decode,True
285,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[284],5,attn,,1,transformer.h.5.attn,aten.split.Tensor,[],decode,True
