op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
144,self_attn,k_proj,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[143],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
145,self_attn,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[144],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
146,self_attn,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[145],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],decode,True
147,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]",[146],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
148,self_attn,v_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.t.default,[model.layers.0.self_attn.v_proj.weight],decode,True
149,self_attn,v_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[134],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.view.default,[],decode,True
150,self_attn,v_proj,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[148, 149]",0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.mm.default,[model.layers.0.self_attn.v_proj.weight],decode,False
151,self_attn,v_proj,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[150],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
152,self_attn,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[151],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
153,self_attn,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[152],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],decode,True
154,self_attn,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[41],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],decode,True
155,self_attn,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[42],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],decode,True
156,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[140, 154]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
157,self_attn,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[140],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
158,self_attn,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[140],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
159,self_attn,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[158],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],decode,False
160,self_attn,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[157, 159]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
161,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[155, 160]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
162,self_attn,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[156, 161]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],decode,False
163,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[147, 154]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
164,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[147],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
165,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[147],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
166,self_attn,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[165],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],decode,False
167,self_attn,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[164, 166]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
168,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[155, 167]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
169,self_attn,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[163, 168]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],decode,False
170,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[169],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
171,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[153],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
172,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[170],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],decode,True
173,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[172],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
174,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[173],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],decode,True
175,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[174],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],decode,True
176,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[171],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],decode,True
177,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[176],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
178,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[177],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],decode,True
179,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[178],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],decode,True
180,self_attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[175],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],decode,True
181,self_attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[162],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
182,self_attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[181],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
183,self_attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[180],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
184,self_attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[183],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
185,self_attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[182, 184]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],decode,False
186,self_attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[185],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],decode,True
187,self_attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[186],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
188,self_attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[23, 187]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],decode,False
189,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[188],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],decode,True
190,self_attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[189],0,self_attn,,1,model.layers.0.self_attn,aten._softmax.default,[],decode,False
191,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[190],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],decode,True
192,self_attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[191],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
193,self_attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[192],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
194,self_attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[179],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
195,self_attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[194],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
196,self_attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[193, 195]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],decode,False
197,self_attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[196],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],decode,True
198,self_attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[197],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],decode,True
199,self_attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[198],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
200,self_attn,o_proj,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.t.default,[model.layers.0.self_attn.o_proj.weight],decode,True
201,self_attn,o_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[199],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.view.default,[],decode,True
202,self_attn,o_proj,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[200, 201]",0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.mm.default,[model.layers.0.self_attn.o_proj.weight],decode,False
203,self_attn,o_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[202],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
204,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[203],0,,,0,model.layers.0,aten.mul.Tensor,[],decode,False
205,,,elementwise_add,"[[B, d_inner], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[133, 204]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
206,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1, 205]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
207,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[206],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten._to_copy.default,[],decode,True
208,pre_ff_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[207],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],decode,False
209,pre_ff_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[208],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten.mean.dim,[],decode,False
210,pre_ff_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[209],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten.add.Tensor,[],decode,False
211,pre_ff_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[210],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten.rsqrt.default,[],decode,False
212,pre_ff_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[207, 211]",0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten.mul.Tensor,[],decode,False
213,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[212],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten._to_copy.default,[],decode,True
214,pre_ff_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[213],0,pre_ff_layernorm,,1,model.layers.0.pre_ff_layernorm,aten.mul.Tensor,[model.layers.0.pre_ff_layernorm.weight],decode,False
215,feed_forward,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.t.default,[model.layers.0.feed_forward.up_proj.weight],decode,True
216,feed_forward,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[214],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.view.default,[],decode,True
217,feed_forward,up_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[215, 216]",0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.mm.default,[model.layers.0.feed_forward.up_proj.weight],decode,False
218,feed_forward,up_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[217],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True
219,feed_forward,gate_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.t.default,[model.layers.0.feed_forward.gate_proj.weight],decode,True
220,feed_forward,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[214],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.view.default,[],decode,True
221,feed_forward,gate_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[219, 220]",0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.mm.default,[model.layers.0.feed_forward.gate_proj.weight],decode,False
222,feed_forward,gate_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[221],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True
223,feed_forward,,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[222],0,feed_forward,,1,model.layers.0.feed_forward,aten.mul.Tensor,[],decode,False
224,feed_forward,act_fn,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[223],0,feed_forward,act_fn,2,model.layers.0.feed_forward.act_fn,aten.silu.default,[],decode,False
225,feed_forward,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[218, 224]",0,feed_forward,,1,model.layers.0.feed_forward,aten.mul.Tensor,[],decode,False
226,feed_forward,down_proj,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.t.default,[model.layers.0.feed_forward.down_proj.weight],decode,True
227,feed_forward,down_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[225],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.view.default,[],decode,True
228,feed_forward,down_proj,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[226, 227]",0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.mm.default,[model.layers.0.feed_forward.down_proj.weight],decode,False
229,feed_forward,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[228],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True
230,feed_forward,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[229],0,feed_forward,,1,model.layers.0.feed_forward,aten.mul.Tensor,[],decode,False
231,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[206, 230]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
232,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[231],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
233,input_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[232],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
234,input_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[233],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mean.dim,[],decode,False
235,input_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[234],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.add.Tensor,[],decode,False
236,input_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[235],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.rsqrt.default,[],decode,False
237,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[232, 236]",1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[],decode,False
238,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[237],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
239,input_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[238],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[model.layers.1.input_layernorm.weight],decode,False
240,mamba,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[239],1,mamba,,1,model.layers.1.mamba,aten.mul.Tensor,[],decode,False
241,mamba,in_proj,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],1,mamba,in_proj,2,model.layers.1.mamba.in_proj,aten.t.default,[model.layers.1.mamba.in_proj.weight],decode,True
242,mamba,in_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[240],1,mamba,in_proj,2,model.layers.1.mamba.in_proj,aten.view.default,[],decode,True
243,mamba,in_proj,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[241, 242]",1,mamba,in_proj,2,model.layers.1.mamba.in_proj,aten.mm.default,[model.layers.1.mamba.in_proj.weight],decode,False
244,mamba,in_proj,_unsafe_view,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[243],1,mamba,in_proj,2,model.layers.1.mamba.in_proj,aten._unsafe_view.default,[],decode,True
245,mamba,,elementwise_mul,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm], [1, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[1, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]",1,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[244],1,mamba,,1,model.layers.1.mamba,aten.mul.Tensor,[model.layers.1.mamba.mup_vector],decode,False
246,mamba,,split_with_sizes,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, d_inner], [B, 1, d_inner+2*n_g*d_state], [B, 1, n_h_ssm]]",[245],1,mamba,,1,model.layers.1.mamba,aten.split_with_sizes.default,[],decode,True
247,mamba,,transpose,"[[B, 1, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, 1]]",[246],1,mamba,,1,model.layers.1.mamba,aten.transpose.int,[],decode,True
248,mamba,,concat,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, 1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",[247],1,mamba,,1,model.layers.1.mamba,aten.cat.default,[],decode,False
249,mamba,,slice,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[248],1,mamba,,1,model.layers.1.mamba,aten.slice.Tensor,[],decode,True
250,mamba,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[249],1,mamba,,1,model.layers.1.mamba,aten.copy_.default,[],decode,True
251,mamba,,slice,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[248],1,mamba,,1,model.layers.1.mamba,aten.slice.Tensor,[],decode,True
252,mamba,,squeeze,"[[d_inner+2*n_g*d_state, 1, d_conv]]","[d_inner+2*n_g*d_state, 1, d_conv]",0,"[[d_inner+2*n_g*d_state, d_conv]]",[],1,mamba,,1,model.layers.1.mamba,aten.squeeze.dim,[model.layers.1.mamba.conv1d.weight],decode,True
253,mamba,,elementwise_mul,"[[B, d_inner+2*n_g*d_state, d_conv], [d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[251, 252]",1,mamba,,1,model.layers.1.mamba,aten.mul.Tensor,[],decode,False
254,mamba,,sum,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state]]",[253],1,mamba,,1,model.layers.1.mamba,aten.sum.dim_IntList,[],decode,True
255,mamba,,elementwise_add,"[[B, d_inner+2*n_g*d_state], [d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[254],1,mamba,,1,model.layers.1.mamba,aten.add.Tensor,[model.layers.1.mamba.conv1d.bias],decode,False
256,mamba,act,silu,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[255],1,mamba,act,2,model.layers.1.mamba.act,aten.silu.default,[],decode,False
257,mamba,,split_with_sizes,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner], [B, d_state], [B, d_state]]",[256],1,mamba,,1,model.layers.1.mamba,aten.split_with_sizes.default,[],decode,True
258,mamba,,_to_copy,[[n_h_ssm]],,,[[n_h_ssm]],[],1,mamba,,1,model.layers.1.mamba,aten._to_copy.default,[model.layers.1.mamba.A_log],decode,True
259,mamba,,exp,[[n_h_ssm]],,,[[n_h_ssm]],[258],1,mamba,,1,model.layers.1.mamba,aten.exp.default,[model.layers.1.mamba.A_log],decode,False
260,mamba,,neg,[[n_h_ssm]],,,[[n_h_ssm]],[259],1,mamba,,1,model.layers.1.mamba,aten.neg.default,[],decode,False
261,mamba,,select,"[[B, 1, n_h_ssm]]",,,"[[B, n_h_ssm]]",[246],1,mamba,,1,model.layers.1.mamba,aten.select.int,[],decode,True
262,mamba,,unsqueeze,"[[B, n_h_ssm]]",,,"[[B, 1, n_h_ssm]]",[261],1,mamba,,1,model.layers.1.mamba,aten.unsqueeze.default,[],decode,True
263,mamba,,transpose,"[[B, 1, n_h_ssm]]",,,"[[B, n_h_ssm, 1]]",[262],1,mamba,,1,model.layers.1.mamba,aten.transpose.int,[],decode,True
264,mamba,,expand,"[[B, n_h_ssm, 1]]",,,"[[B, n_h_ssm, d_head_ssm]]",[263],1,mamba,,1,model.layers.1.mamba,aten.expand.default,[],decode,True
265,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[],1,mamba,,1,model.layers.1.mamba,aten.unsqueeze.default,[model.layers.1.mamba.dt_bias],decode,True
266,mamba,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[265],1,mamba,,1,model.layers.1.mamba,aten.expand.default,[],decode,True
267,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[264, 266]",1,mamba,,1,model.layers.1.mamba,aten.add.Tensor,[],decode,False
268,mamba,,softplus,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]",[267],1,mamba,,1,model.layers.1.mamba,aten.softplus.default,[],decode,True
269,mamba,,clamp,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]",[268],1,mamba,,1,model.layers.1.mamba,aten.clamp.default,[],decode,True
270,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[260],1,mamba,,1,model.layers.1.mamba,aten.unsqueeze.default,[],decode,True
271,mamba,,unsqueeze,"[[n_h_ssm, B]]",,,"[[n_h_ssm, B, 1]]",[270],1,mamba,,1,model.layers.1.mamba,aten.unsqueeze.default,[],decode,True
272,mamba,,expand,"[[n_h_ssm, B, 1]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[271],1,mamba,,1,model.layers.1.mamba,aten.expand.default,[],decode,True
273,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[269],1,mamba,,1,model.layers.1.mamba,aten.unsqueeze.default,[],decode,True
274,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, 1], [n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[272, 273]",1,mamba,,1,model.layers.1.mamba,aten.mul.Tensor,[],decode,False
